product_id,product_name,category,sub_category,brand,price,cost,created_at,color
2338,WhiskerWorks Safe Memory Foam Pet Bed,Pet Supplies,Accessories,WhiskerWorks,71.77,35.73,2025-02-23 23:33:16,Tan
2339,ActiveWear Premium Trail Shoes,Clothing,Shoes,ActiveWear,124.5,70.85,2024-07-30 23:33:16,Navy
2340,ActiveWear Performance Running Sneakers,Clothing,Shoes,ActiveWear,143.95,75.78,2025-07-26 23:33:16,Black
2341,SmartTech Stainless Chef Knife Set,Home & Garden,Kitchen,SmartTech,223.27,138.5,2025-03-30 23:33:16,Stainless Steel
2342,PetNest Durable Travel Pet Carrier,Pet Supplies,Accessories,PetNest,63.12,27.91,2024-09-03 23:33:16,Gray
2343,FashionLine Durable Rain Jacket,Clothing,Kids,FashionLine,74.55,40.1,2025-07-09 23:33:16,Orange
2344,HomeEssentials Advanced Programmable Coffee Maker,Home & Garden,Kitchen,HomeEssentials,247.77,153.43,2024-11-15 23:33:16,Red
2345,CozyHome Smart Stainless Cookware Set,Home & Garden,Kitchen,CozyHome,193.11,90.29,2024-12-27 23:33:16,Copper
2346,ActiveLife Advanced Trail Shoes,Clothing,Shoes,ActiveLife,89.19,42.78,2025-05-04 23:33:16,Brown
2347,KidJoy Family Cooperative Adventure Game,Toys,Board Games,KidJoy,46.95,25.65,2025-02-03 23:33:16,Green
2348,PlayTime Weatherproof Water Blaster Pack,Toys,Outdoor,PlayTime,20.17,12.0,2024-12-18 23:33:16,Yellow
2349,ByteWave Max Budget Smartphone,Electronics,Phones,ByteWave,352.13,242.55,2025-07-24 23:33:16,Blue
2350,ByteWave Ultra Budget Smartphone,Electronics,Phones,ByteWave,382.04,249.46,2025-03-12 23:33:16,Black
2351,TechPro Max E-Reader Tablet,Electronics,Tablets,TechPro,166.28,104.99,2025-02-26 23:33:16,Black
2352,HomeEssentials Vintage Ceramic Planter,Home & Garden,Decor,HomeEssentials,33.62,13.58,2025-05-23 23:33:16,Blue
2353,StyleCo Signature Aviator Sunglasses,Clothing,Accessories,StyleCo,74.93,35.66,2025-03-06 23:33:16,Black
2354,StyleCo Signature Leather Wallet,Clothing,Accessories,StyleCo,30.41,9.25,2024-10-26 23:33:16,Navy
2355,CozyHome Professional Programmable Coffee Maker,Home & Garden,Kitchen,CozyHome,113.7,62.03,2024-08-08 23:33:16,Black
2356,HappyPaws Ergonomic Adjustable Harness,Pet Supplies,Accessories,HappyPaws,31.72,16.54,2025-02-21 23:33:16,Blue
2357,LifestyleCo Plush Cooling Mattress Topper,Home & Garden,Bedding,LifestyleCo,191.14,80.89,2024-10-21 23:33:16,Ivory
2358,ElectroMax Plus E-Reader Tablet,Electronics,Tablets,ElectroMax,133.25,104.11,2025-01-02 23:33:16,Black
2359,HappyPaws Advanced Omega Supplement,Pet Supplies,Health,HappyPaws,21.07,11.69,2025-05-08 23:33:16,
2360,PlayTime Educational STEM Experiment Kit,Toys,Educational,PlayTime,49.33,24.67,2025-01-08 23:33:16,Green
2361,ClassicFit Classic Casual Button-Up,Clothing,Men,ClassicFit,91.17,45.86,2025-03-05 23:33:16,Navy
2362,EduPress Comprehensive Test Preparation,Books,Educational,EduPress,40.06,32.65,2025-01-21 23:33:16,
2363,KidJoy Weatherproof Bubble Machine,Toys,Outdoor,KidJoy,29.35,15.27,2024-10-10 23:33:16,Pink
2364,PlayTime Safe Backyard Playset,Toys,Outdoor,PlayTime,293.25,160.06,2025-04-20 23:33:16,Blue
2365,ActiveWear Premium Trail Shoes,Clothing,Shoes,ActiveWear,124.5,70.85,2025-02-13 23:33:16,Orange
2366,KidJoy Fun Backyard Playset,Toys,Outdoor,KidJoy,178.55,105.49,2025-01-14 23:33:16,Blue
2367,ElectroMax Professional Vlogging Camera,Electronics,Cameras,ElectroMax,720.54,604.91,2025-03-03 23:33:16,White
2368,WellnessWorks Natural Organic Quinoa Pack,Food & Beverages,Organic,WellnessWorks,14.69,9.33,2025-06-11 23:33:16,
2369,GardenPro Artistic Decorative Mirror,Home & Garden,Decor,GardenPro,137.98,52.75,2024-12-21 23:33:16,Gold
2370,PowerFit Adventure Hiking Backpack,Sports,Outdoor,PowerFit,187.87,101.33,2024-12-29 23:33:16,Black
2371,ActiveWear Athletic Leather Boots,Clothing,Shoes,ActiveWear,177.64,95.57,2024-11-16 23:33:16,Brown
2372,FashionLine Designer Wool Coat,Clothing,Women,FashionLine,291.96,112.0,2025-03-13 23:33:16,Beige
2373,GlowLabs Organic Curl Defining Cream,Health & Beauty,Haircare,GlowLabs,21.39,8.42,2025-04-23 23:33:16,
2374,UrbanWear Advanced Canvas Slip-Ons,Clothing,Shoes,UrbanWear,64.24,31.4,2024-12-11 23:33:16,Black
2375,PureLiving Comfortable Weighted Blanket,Home & Garden,Bedding,PureLiving,174.84,79.1,2024-10-01 23:33:16,Sage
2376,ClassicFit Colorful Rain Jacket,Clothing,Kids,ClassicFit,21.0,11.93,2024-12-06 23:33:16,Yellow
2377,PureBeauty Glowing Eyeshadow Palette,Health & Beauty,Makeup,PureBeauty,26.34,8.0,2024-09-27 23:33:16,Cool
2378,SmartTech Pro Wireless Charger,Electronics,Accessories,SmartTech,42.48,28.73,2025-09-03 23:33:16,Black
2379,AthleticEdge Elite Resistance Band Kit,Sports,Fitness,AthleticEdge,17.93,10.79,2024-10-20 23:33:16,Purple
2380,StyleCo Classic Graphic Tee,Clothing,Kids,StyleCo,28.54,15.63,2024-11-28 23:33:16,Purple
2381,SportsPro Pro Rowing Machine,Sports,Fitness,SportsPro,949.35,605.82,2024-12-18 23:33:16,Silver
2382,PureBeauty Signature Aromatic Body Mist,Health & Beauty,Fragrances,PureBeauty,29.99,6.35,2024-11-25 23:33:16,
2383,FitGear Premium Composite Basketball,Sports,Team Sports,FitGear,74.07,51.08,2025-02-26 23:33:16,Red
2384,ActiveWear Performance Leather Boots,Clothing,Shoes,ActiveWear,129.65,53.36,2025-03-20 23:33:16,Black
2385,LifestyleCo Vintage Decorative Mirror,Home & Garden,Decor,LifestyleCo,214.37,103.84,2024-11-16 23:33:16,Gold
2386,HappyPaws Comfortable Travel Pet Carrier,Pet Supplies,Accessories,HappyPaws,50.48,27.57,2025-03-21 23:33:16,Pink
2387,ByteWave Smart Portable Charger,Electronics,Accessories,ByteWave,98.65,63.72,2024-12-11 23:33:16,Black
2388,CozyHome Classic Sectional Sofa,Home & Garden,Furniture,CozyHome,984.22,547.29,2024-11-08 23:33:16,Navy
2389,PlayTime STEM Coding Robot,Toys,Educational,PlayTime,45.05,30.18,2024-12-09 23:33:16,Yellow
2390,ToyBox Deluxe Family Trivia Game,Toys,Board Games,ToyBox,39.75,21.25,2024-11-15 23:33:16,Blue
2391,KidJoy Premium Robot Warrior,Toys,Action Figures,KidJoy,17.08,9.77,2024-09-06 23:33:16,Gray
2392,KidJoy Collector's Space Explorer Set,Toys,Action Figures,KidJoy,32.19,18.14,2024-05-29 23:33:16,Blue
2393,ArtisanPantry Fine Premium Cheese Sampler,Food & Beverages,Gourmet,ArtisanPantry,45.6,23.23,2025-02-13 23:33:16,
2394,EduPress Advanced STEM Experiment Kit,Toys,Educational,EduPress,37.18,25.53,2025-03-04 23:33:16,Blue
2395,HomeEssentials Plush Cooling Mattress Topper,Home & Garden,Bedding,HomeEssentials,274.24,119.48,2024-11-10 23:33:16,Ivory
2396,PetNest Ergonomic Adjustable Harness,Pet Supplies,Accessories,PetNest,25.81,10.52,2024-08-07 23:33:16,Pink
2397,ElectroMax Ultra Gaming Laptop,Electronics,Laptops,ElectroMax,1430.12,1043.67,2025-08-20 23:33:16,Gray
2398,BookHouse Expert Test Preparation,Books,Educational,BookHouse,35.53,27.62,2025-03-24 23:33:16,
2399,ToyBox Premium Backyard Playset,Toys,Outdoor,ToyBox,226.27,132.27,2024-11-05 23:33:16,Blue
2400,FurryFriends Premium Travel Pet Carrier,Pet Supplies,Accessories,FurryFriends,38.51,18.78,2024-06-28 23:33:16,Pink
2401,AthleticEdge Performance Breathable Training Tee,Sports,Athletic Wear,AthleticEdge,28.45,11.54,2024-12-29 23:33:16,White
2402,HappyPaws Durable Durable Chew Toy,Pet Supplies,Toys,HappyPaws,14.29,7.02,2024-12-29 23:33:16,Red
2403,ClassicFit Modern Lightweight Jacket,Clothing,Men,ClassicFit,105.04,58.75,2025-01-03 23:33:16,Brown
2404,ClassicFit Premium High-Rise Leggings,Clothing,Women,ClassicFit,72.49,28.58,2025-04-17 23:33:16,Navy
2405,KidJoy Deluxe Card Battle Set,Toys,Board Games,KidJoy,23.86,12.29,2024-09-02 23:33:16,Red
2406,LifestyleCo Modern Glass Table Lamp,Home & Garden,Decor,LifestyleCo,67.16,26.55,2025-02-03 23:33:16,Brass
2407,PlayTime Family Family Trivia Game,Toys,Board Games,PlayTime,21.16,9.4,2025-03-11 23:33:16,Blue
2408,ComfortLiving Organic Organic Sheet Set,Home & Garden,Bedding,ComfortLiving,58.83,27.32,2025-08-03 23:33:16,Navy
2409,RadiantCo Longwear Longwear Foundation,Health & Beauty,Makeup,RadiantCo,33.18,11.8,2024-10-07 23:33:16,Medium
2410,LifestyleCo Luxury Sectional Sofa,Home & Garden,Furniture,LifestyleCo,2052.52,1043.09,2024-09-09 23:33:16,Cream
2411,StyleCo Chic High-Rise Leggings,Clothing,Women,StyleCo,51.11,25.12,2025-04-15 23:33:16,Burgundy
2412,ImaginePlay Classic Card Battle Set,Toys,Board Games,ImaginePlay,18.99,11.06,2024-10-17 23:33:16,Gold
2413,ToyBox Safe Bubble Machine,Toys,Outdoor,ToyBox,25.78,12.4,2024-10-14 23:33:16,Yellow
2414,FashionLine Comfortable Graphic Tee,Clothing,Kids,FashionLine,13.01,7.25,2025-02-22 23:33:16,Blue
2415,WhiskerWorks Engaging Treat Dispensing Ball,Pet Supplies,Toys,WhiskerWorks,17.82,9.5,2024-10-19 23:33:16,Purple
2416,WhiskerWorks Fun Treat Dispensing Ball,Pet Supplies,Toys,WhiskerWorks,13.57,7.87,2024-11-11 23:33:16,Purple
2417,PlayTime Educational Math Puzzle Set,Toys,Educational,PlayTime,20.71,13.26,2025-07-01 23:33:16,Green
2418,FitGear Premium Adjustable Dumbbell Set,Sports,Fitness,FitGear,84.69,45.53,2025-01-09 23:33:16,Gray
2419,StyleCo Fun Play Shorts,Clothing,Kids,StyleCo,22.87,10.4,2024-12-12 23:33:16,Green
2420,TechPro Fast Portable Charger,Electronics,Accessories,TechPro,42.19,29.49,2024-09-14 23:33:16,Red
2421,HomeEssentials Elegant Decorative Mirror,Home & Garden,Decor,HomeEssentials,74.18,24.37,2025-04-18 23:33:16,Brass
2422,AthleticEdge Elite Running Sneakers,Clothing,Shoes,AthleticEdge,134.36,70.15,2024-11-04 23:33:16,Black
2423,UrbanWear Performance Compression Leggings,Sports,Athletic Wear,UrbanWear,52.99,23.54,2025-02-08 23:33:16,Black
2424,StyleCo Premium Silk Blouse,Clothing,Women,StyleCo,89.78,43.89,2024-09-12 23:33:16,Ivory
2425,PetNest Interactive Treat Dispensing Ball,Pet Supplies,Toys,PetNest,14.4,5.93,2025-03-20 23:33:16,Yellow
2426,EduToys Comprehensive Textbooks,Books,Educational,EduToys,37.26,26.54,2025-05-17 23:33:16,
2427,FashionLine Chic Wool Coat,Clothing,Women,FashionLine,132.02,72.23,2025-02-13 23:33:16,Camel
2428,LifestyleCo Signature Woven Belt,Clothing,Accessories,LifestyleCo,22.26,9.39,2024-11-08 23:33:16,Brown
2429,ElectroMax Max Budget Smartphone,Electronics,Phones,ElectroMax,363.92,239.2,2024-07-17 23:33:16,Red
2430,SipCraft Premium Cold Brew Coffee Concentrate,Food & Beverages,Beverages,SipCraft,18.44,13.7,2024-10-01 23:33:16,
2431,ImaginePlay Classic Robot Warrior,Toys,Action Figures,ImaginePlay,22.05,12.05,2024-12-11 23:33:16,Blue
2432,PlayTime Classic Robot Warrior,Toys,Action Figures,PlayTime,32.99,16.22,2025-01-21 23:33:16,Gray
2433,HomeEssentials Premium All-Season Comforter,Home & Garden,Bedding,HomeEssentials,213.23,101.95,2024-08-01 23:33:16,Sage
2434,UrbanWear Premium Canvas Slip-Ons,Clothing,Shoes,UrbanWear,44.44,25.71,2025-03-09 23:33:16,White
2435,GardenPro Elegant Extendable Dining Table,Home & Garden,Furniture,GardenPro,582.9,399.16,2025-10-11 23:33:16,Brown
2436,KidJoy Adventure Bubble Machine,Toys,Outdoor,KidJoy,30.29,17.1,2025-03-25 23:33:16,Red
2437,ActiveWear Athletic Moisture-Wicking Shorts,Sports,Athletic Wear,ActiveWear,29.66,15.16,2024-06-06 23:33:16,Red
2438,WhiskerWorks Professional No-Pull Leash,Pet Supplies,Accessories,WhiskerWorks,12.1,5.97,2025-07-19 23:33:16,Blue
2439,ReadWell Publishing Essential True Crime,Books,Non-Fiction,ReadWell Publishing,26.91,20.23,2025-05-29 23:33:16,
2440,StyleCo Chic Silk Blouse,Clothing,Women,StyleCo,90.95,33.93,2024-09-22 23:33:16,White
2441,NatureBite Natural Protein Snack Bar,Food & Beverages,Snacks,NatureBite,12.23,8.47,2024-08-01 23:33:16,
2442,TechPro Premium Bluetooth Speaker,Electronics,Audio,TechPro,317.06,175.87,2025-04-25 23:33:16,Black
2443,SmartTech Premium Smart Home Hub,Electronics,Accessories,SmartTech,82.73,50.48,2025-04-14 23:33:16,White
2444,AthleticEdge Premium Resistance Band Kit,Sports,Fitness,AthleticEdge,32.58,16.9,2025-04-26 23:33:16,Yellow
2445,ActiveLife Pro Trail Shoes,Clothing,Shoes,ActiveLife,72.38,38.11,2025-02-10 23:33:16,Brown
2446,GardenPro Artistic Framed Canvas Art,Home & Garden,Decor,GardenPro,34.01,14.06,2024-11-12 23:33:16,Abstract
2447,UrbanWear Elite Casual Button-Up,Clothing,Men,UrbanWear,74.88,36.75,2025-03-31 23:33:16,Black
2448,FitGear Elite Exercise Bike,Sports,Fitness,FitGear,642.47,324.85,2025-09-18 23:33:16,Black
2449,ElectroMax Pro Business Laptop,Electronics,Laptops,ElectroMax,1201.39,850.27,2025-05-03 23:33:16,Silver
2450,ReadWell Publishing Proven Motivational,Books,Self-Help,ReadWell Publishing,28.87,17.02,2025-01-15 23:33:16,
2451,FitGear Professional Resistance Band Kit,Sports,Fitness,FitGear,38.17,21.84,2024-12-07 23:33:16,Purple
2452,ActiveWear Athletic Compression Leggings,Sports,Athletic Wear,ActiveWear,59.12,34.26,2024-09-25 23:33:16,Burgundy
2453,ElectroMax Pro Flagship Smartphone,Electronics,Phones,ElectroMax,981.3,647.89,2025-01-15 23:33:16,Black
2454,ActiveLife Adventure Camping Tent,Sports,Outdoor,ActiveLife,118.04,68.21,2025-06-13 23:33:16,Gray
2455,SportsPro Official Match Soccer Ball,Sports,Team Sports,SportsPro,29.27,18.92,2025-02-19 23:33:16,Blue
2456,ActiveLife Advanced Resistance Band Kit,Sports,Fitness,ActiveLife,38.59,20.57,2025-01-17 23:33:16,Red
2457,StyleCo Colorful Graphic Tee,Clothing,Kids,StyleCo,19.83,9.1,2025-09-22 23:33:16,Pink
2458,PowerFit Elite Resistance Band Kit,Sports,Fitness,PowerFit,45.84,24.11,2025-02-12 23:33:16,Green
2459,FurryFriends Interactive Interactive Puzzle Toy,Pet Supplies,Toys,FurryFriends,11.94,4.83,2024-07-13 23:33:16,Multi-Color
2460,TechPro Advanced Action Camera,Electronics,Cameras,TechPro,481.62,350.21,2024-11-28 23:33:16,Yellow
2461,FitGear Pro Camping Tent,Sports,Outdoor,FitGear,250.31,132.1,2025-03-27 23:33:16,Green
2462,TailTreats Safe Treat Dispensing Ball,Pet Supplies,Toys,TailTreats,21.73,9.21,2025-03-02 23:33:16,Red
2463,PetNest Professional Memory Foam Pet Bed,Pet Supplies,Accessories,PetNest,47.95,23.49,2024-12-06 23:33:16,Tan
2464,SportsPro Elite Pro Baseball Glove,Sports,Team Sports,SportsPro,205.52,134.03,2025-02-19 23:33:16,Tan
2465,ToyBox Advanced Math Puzzle Set,Toys,Educational,ToyBox,18.49,10.12,2025-06-26 23:33:16,Green
2466,SportsPro Elite Composite Basketball,Sports,Team Sports,SportsPro,60.88,34.78,2025-01-12 23:33:16,Black
2467,PureLiving Plush Weighted Blanket,Home & Garden,Bedding,PureLiving,250.2,109.25,2024-11-09 23:33:16,Beige
2468,FurryFriends Healthy Organic Small Pet Pellets,Pet Supplies,Food,FurryFriends,30.31,18.14,2024-11-21 23:33:16,
2469,GardenPro Modern Glass Table Lamp,Home & Garden,Decor,GardenPro,172.26,72.04,2025-02-20 23:33:16,White
2470,ByteWave Advanced Wireless Charger,Electronics,Accessories,ByteWave,86.54,46.62,2024-11-30 23:33:16,Silver
2471,TrendSet Organic Volumizing Conditioner,Health & Beauty,Haircare,TrendSet,14.39,7.08,2024-10-05 23:33:16,
2472,LifestyleCo Signature Aromatic Body Mist,Health & Beauty,Fragrances,LifestyleCo,24.96,5.27,2025-02-26 23:33:16,
2473,UrbanWear Premium Casual Button-Up,Clothing,Men,UrbanWear,64.2,29.53,2024-11-17 23:33:16,Navy
2474,StyleCo Playful Graphic Tee,Clothing,Kids,StyleCo,13.75,6.98,2025-01-22 23:33:16,Red
2475,AthleticEdge Elite Compression Leggings,Sports,Athletic Wear,AthleticEdge,64.0,32.32,2025-01-20 23:33:16,Navy
2476,BookHouse Award-Winning Graphic Memoirs,Books,Comics & Graphic Novels,BookHouse,21.31,10.87,2024-11-28 23:33:16,
2477,NatureBite Organic Gourmet Spice Blend,Food & Beverages,Pantry,NatureBite,18.62,10.78,2024-11-07 23:33:16,
2478,GardenPro Stainless Chef Knife Set,Home & Garden,Kitchen,GardenPro,242.32,121.65,2025-02-14 23:33:16,Black Handle
2479,PowerFit Pro Compact Cooler,Sports,Outdoor,PowerFit,47.34,23.01,2024-08-14 23:33:16,Orange
2480,DigitalEdge Ultra Flagship Smartphone,Electronics,Phones,DigitalEdge,1438.86,1087.69,2025-01-24 23:33:16,Silver
2481,EduToys Advanced Math Workbook,Books,Workbooks & Study Guides,EduToys,12.6,9.37,2024-09-20 23:33:16,
2482,SmartTech Professional Multi-Tool Set,Home & Garden,Tools,SmartTech,124.91,72.99,2024-12-08 23:33:16,Silver
2483,HomeEssentials Elegant Ceramic Planter,Home & Garden,Decor,HomeEssentials,57.56,24.93,2024-11-03 23:33:16,Gray
2484,FunKids Safe Water Blaster Pack,Toys,Outdoor,FunKids,33.02,17.84,2025-01-11 23:33:16,Orange
2485,FashionLine Durable Stretch Denim,Clothing,Kids,FashionLine,19.92,9.47,2024-07-04 23:33:16,Gray
2486,PlayTime Weatherproof Backyard Playset,Toys,Outdoor,PlayTime,332.73,206.97,2024-08-29 23:33:16,Blue
2487,ActiveLife Pro Compression Leggings,Sports,Athletic Wear,ActiveLife,63.2,35.26,2024-11-06 23:33:16,Navy
2488,ActiveWear Premium Running Sneakers,Clothing,Shoes,ActiveWear,136.38,68.02,2025-06-02 23:33:16,Gray
2489,UrbanWear Premium Breathable Training Tee,Sports,Athletic Wear,UrbanWear,38.56,22.27,2024-09-06 23:33:16,Gray
2490,WhiskerWorks Professional No-Pull Leash,Pet Supplies,Accessories,WhiskerWorks,12.1,5.97,2024-11-12 23:33:16,Gray
2491,ComfortLiving Luxury Extendable Dining Table,Home & Garden,Furniture,ComfortLiving,1196.77,823.95,2024-09-24 23:33:16,White
2492,PureBeauty Matte Matte Lipstick Set,Health & Beauty,Makeup,PureBeauty,16.09,6.22,2024-12-22 23:33:16,Burgundy
2493,ElectroMax Studio Noise Cancelling Headphones,Electronics,Audio,ElectroMax,338.35,226.04,2025-03-18 23:33:16,White
2494,StyleCo Comfortable Rain Jacket,Clothing,Kids,StyleCo,86.0,52.89,2024-11-04 23:33:16,Pink
2495,TailTreats Safe Memory Foam Pet Bed,Pet Supplies,Accessories,TailTreats,87.1,51.69,2024-10-26 23:33:16,Tan
2496,TrendSet Chic High-Rise Leggings,Clothing,Women,TrendSet,67.98,23.94,2025-01-25 23:33:16,Burgundy
2497,FurryFriends Organic High-Protein Cat Kibble,Pet Supplies,Food,FurryFriends,29.51,20.49,2025-04-23 23:33:16,
2498,CozyHome Premium All-Season Comforter,Home & Garden,Bedding,CozyHome,189.72,77.49,2025-09-24 23:33:16,Cream
2499,GourmetLane Organic Gourmet Spice Blend,Food & Beverages,Pantry,GourmetLane,15.08,10.47,2024-09-24 23:33:16,
2500,ElectroMax Air Kids Tablet,Electronics,Tablets,ElectroMax,116.26,94.65,2024-08-30 23:33:16,Blue
2501,BookHouse Engaging Middle Grade Fiction,Books,Young Reader,BookHouse,15.92,11.49,2025-05-13 23:33:16,
2502,ToyBox Classic Hero Action Figure,Toys,Action Figures,ToyBox,27.02,14.31,2024-12-14 23:33:16,Black
2503,PlayTime Safe Bubble Machine,Toys,Outdoor,PlayTime,12.95,6.14,2025-04-02 23:33:16,Purple
2504,ReadWell Publishing Study Textbooks,Books,Educational,ReadWell Publishing,38.88,28.53,2024-11-29 23:33:16,
2505,FunKids Championship Family Trivia Game,Toys,Board Games,FunKids,30.13,16.75,2024-12-16 23:33:16,Red
2506,FurryFriends Complete Omega Supplement,Pet Supplies,Health,FurryFriends,24.89,12.23,2024-09-20 23:33:16,
2507,AthleticEdge Performance Moisture-Wicking Shorts,Sports,Athletic Wear,AthleticEdge,28.08,12.52,2025-05-13 23:33:16,Gray
2508,UrbanWear Performance Trail Shoes,Clothing,Shoes,UrbanWear,95.95,50.53,2024-10-23 23:33:16,Gray
2509,ActiveLife Durable Compact Cooler,Sports,Outdoor,ActiveLife,54.09,28.45,2025-06-10 23:33:16,Red
2510,RadiantCo Premium Clarifying Cleanser,Health & Beauty,Skincare,RadiantCo,16.56,6.92,2024-10-17 23:33:16,
2511,PowerFit Pro Inflatable Paddleboard,Sports,Outdoor,PowerFit,688.93,394.54,2024-07-26 23:33:16,Orange
2512,TailTreats Premium Adjustable Harness,Pet Supplies,Accessories,TailTreats,22.93,13.41,2025-07-10 23:33:16,Navy
2513,StyleCo Playful Play Shorts,Clothing,Kids,StyleCo,25.59,16.14,2024-08-08 23:33:16,Khaki
2514,ActiveLife Elite Running Sneakers,Clothing,Shoes,ActiveLife,102.75,41.34,2025-08-27 23:33:16,Red
2515,EduPress Interactive Coding Robot,Toys,Educational,EduPress,76.88,40.55,2024-11-08 23:33:16,Green
2516,GardenPro Luxury Extendable Dining Table,Home & Garden,Furniture,GardenPro,1148.83,737.02,2025-03-29 23:33:16,Espresso
2517,ActiveLife Premium Adjustable Dumbbell Set,Sports,Fitness,ActiveLife,202.26,131.82,2024-11-30 23:33:16,Silver
2518,FashionLine Signature Slim Fit Jeans,Clothing,Men,FashionLine,60.27,33.74,2025-03-08 23:33:16,Light Blue
2519,ElectroMax Ultra Foldable Phone,Electronics,Phones,ElectroMax,2065.1,1374.65,2024-08-18 23:33:16,Silver
2520,PureLiving Elegant Storage Ottoman,Home & Garden,Furniture,PureLiving,261.22,132.84,2025-03-04 23:33:16,Gray
2521,FashionLine Essential Aviator Sunglasses,Clothing,Accessories,FashionLine,98.5,47.93,2024-07-07 23:33:16,Brown
2522,BookHouse Complete Reference Guides,Books,Educational,BookHouse,19.65,16.37,2025-06-24 23:33:16,
2523,LifestyleCo Classic Ergonomic Desk Chair,Home & Garden,Furniture,LifestyleCo,330.0,190.65,2024-10-28 23:33:16,Blue
2524,ClassicFit Elegant Wrap Dress,Clothing,Women,ClassicFit,113.54,48.08,2025-02-06 23:33:16,Floral Print
2525,FunKids STEM Language Learning Game,Toys,Educational,FunKids,30.32,18.5,2025-01-19 23:33:16,Yellow
2526,EduPress Fun Bedtime Stories,Books,Children's,EduPress,17.64,10.26,2024-11-26 23:33:16,
2527,AthleticEdge Performance Exercise Bike,Sports,Fitness,AthleticEdge,326.14,192.1,2024-10-23 23:33:16,Blue
2528,GardenPro Elegant Sectional Sofa,Home & Garden,Furniture,GardenPro,2178.7,1125.73,2025-08-22 23:33:16,Navy
2529,LifestyleCo Exotic Aromatic Body Mist,Health & Beauty,Fragrances,LifestyleCo,29.78,8.48,2024-12-22 23:33:16,
2530,GardenPro Modern Framed Canvas Art,Home & Garden,Decor,GardenPro,91.35,33.6,2024-12-06 23:33:16,Modern
2531,FunKids Weatherproof Water Blaster Pack,Toys,Outdoor,FunKids,26.5,16.29,2024-11-17 23:33:16,Green
